outreview,outtitle,label
"['wowamazing', 'store', 'four', 'floors', 'fun', 'shoes', 'home', 'décor', 'something', 'everyone', 'went', 'busy', 'sunday', 'afternoon', 'buy', 'couple', 'items', 'but', 'store', 'hectic', 'really', 'need', 'quiet', 'time', 'take', 'entire', 'store', 'youre', 'not', 'fan', 'crowds', 'maybe', 'checkout', 'website', 'store', 'fantastic', 'located', 'inside', 'previous', 'filenes', 'filenes', 'basement', 'locations', 'stores', 'always', 'hectic', 'hot', 'mess', 'think', 'perfect', 'location', 'store', 'brings', 'back', 'nostalgia', 'screaming', 'kids', 'people', 'bumping', 'left', 'right', 'says', 'yes', 'holidays', 'located', 'near', 'red', 'orange', 'lines', 'store', 'easy', 'get', 'also', 'not', 'far', 'reasonably', 'priced', 'parking', 'garages', 'washington', 'summer', 'streets', 'get', 'hockey', 'equipment', 'fight', 'crowds', 'get', 'shopping', 'maybe', 'even', 'take', 'gronk', 'guard', 'shopping', 'cart']","['late', 'party', 'checking', 'store']",2
"['thankfully', 'went', 'today', 'wasnt', 'busy', 'conveniently', 'located', 'downtown', 'crossing', 'near', 'macys', 'hampm', 'competition', 'much', 'wide', 'selection', 'clothing', 'shoes', 'bags', 'anything', 'think', 'go', 'buy', 'basics', 'like', 'tanks', 'tshirts', 'price', 'cheap', 'see', 'people', 'buying', 'bulks', 'clothing', 'quality', 'isnt', 'great', 'but', 'cheap', 'fashionable', 'however', 'find', 'quality', 'items', 'great', 'deal', 'bought', 'surprisingly', 'cute', 'comfortable', 'flats', '13', 'colorful', 'printed', 'short', '6', 'grand', 'total', '19', 'poor', 'college', 'student', 'someone', 'budget', 'look', 'no', 'furtherprimark', 'may', 'calling']","['place', 'mad', 'house', 'weekends']",2
"['lady', 'register', 'added', 'comment', 'suggested', 'placed', 'sale', 'tag', 'original', 'price', 'check', 'security', 'camera', 'clean', 'asked', 'woman', 'call', 'manager', 'price', 'ride', 'instead', 'ripped', 'off', 'tag', 'told', 'item', 'not', 'sale', 'manager', 'arrived', 'didnt', 'chance', 'tell', 'happened', 'woman', 'said', 'remove', 'sale', 'item', 'off', 'list', 'wow', 'correct', 'responses', '1', 'sorry', 'mistagged', 'but', 'still', 'honor', 'sale', 'price', '2', 'sorry', 'mistagged', 'still', 'want', 'item', '3', 'let', 'see', 'find', 'item', 'shelf']","['fault', 'price', 'rang', 'different', 'sale', 'tag']",0
"['friend', 'couple', 'hours', 'kill', 'flight', 'back', 'sf', 'walked', 'primark', 'opening', 'weekend', 'september', 'no', 'expectationswe', 'bought', 'much', 'could', 'fit', 'carry', 'ons', 'but', 'hard', 'narrow', 'options', 'loved', 'almost', 'everything', 'tried', 'rare', 'experience', 'people', 'seem', 'think', 'quality', 'not', 'good', 'but', 'absolutely', 'not', 'case', 'past', '5', 'months', 'almost', 'every', 'single', 'primark', 'shirt', 'sweater', 'coat', 'regularly', 'rotation', 'friend', 'ive', 'washed', 'shirts', '15', 'times', 'exact', 'condition', 'bought', 'themi', 'cant', 'believe', 'inexpensive', 'clothes', 'next', 'time', 'see', 'flight', 'deal', 'boston', 'friend', 'going', 'back', 'shop', 'primark']","['could', 'anyone', 'rate', 'primark', 'less', '5', 'stars']",2
"['30', 'dollars', 'walked', '8', 'pairs', 'tights', '3', 'pairs', 'socks', '3', 'pairs', 'underwear', 'purse', 'patience', 'would', 'tried', 'actual', 'clothes', 'but', 'lot', 'look', 'overwhelmed1', 'star', 'employees', 'watched', 'young', 'cashier', 'throw', 'temper', 'tantrum', 'receipt', 'wouldnt', 'print', 'called', 'employee', 'asshole', 'came', 'close', 'dropping', 'fbomb', 'well', 'also', '3pm', 'saturday', 'two', 'cashiers', 'seemed', 'ton', 'employees', 'but', 'not', 'sure', 'customer', 'service', 'goes', 'long', 'way', 'may', 'go', 'back', 'stock', 'staples', 'but', 'need', 'train', 'employees', 'professionalism']","['colleagues', 'high', 'school', 'students', 'alike', 'raving', 'primark', 'decided', 'see', 'myself4', 'stars', 'stuff', 'stylish', 'purses', '9', 'bucks', 'slipper', 'socks', '3', '350', 'lots', 'hosiery', 'staples']",0
"['lets', 'honest', 'part', 'city', 'seen', 'better', 'days', 'years', 'big', 'talk', 'cleaning', 'area', 'finally', 'something', 'itprimark', 'area', 'amazing', 'first', 'us', 'location', 'company', 'already', 'become', 'popular', 'store', 'area', 'fashionable', 'clothing', 'competitive', 'prices', 'buy', 'most', 'clothes', 'place', 'old', 'navy', 'used', 'like', 'clothes', 'became', 'cheap', 'junk']","['coming', 'primark', 'store', 'downtown', 'crossing', 'apparently', 'first', 'us', 'store', 'irish', 'company', 'opened', 'us', 'nice', 'change', 'shopping', 'options', 'downtown', 'crossing', 'area']",2
"['wish', 'store', 'houston', 'however', 'recent', 'memorial', 'day', 'trip', 'boston', 'search', 'suit', 'husband', 'went', 'place', 'located', 'around', 'macys', 'hampm', 'store', 'four', 'storied', 'well', 'organized', 'according', 'sizes', 'prices', 'cheap', 'yet', 'fashionable', 'clothes', 'definitely', 'visit', 'place', 'love', 'fashionable', 'picks', 'designer', 'quality', 'ok', 'price', 'offer', 'got', '2', 'pc', 'suit', 'around', '100120', 'not', 'kidding', 'missed', 'click', 'weekend', 'mad', 'crowd', 'place']",['primark'],2
"['decent', 'prices', 'good', 'selection', 'everything', 'clothing', 'accessories', 'store', 'good', 'size', 'well4', 'stories', 'thing', 'gotten', 'rain', 'boots', 'but', 'would', 'like', 'try', 'things']","['like', 'primark']",2
"['employees', 'chat', 'loudly', 'complaining', 'work', 'joking', 'talking', 'sexting', 'dates', 'cursing', 'oh', 'overheard', 'time', 'childrens', 'section', 'annoying', 'especially', 'section', 'usually', 'shop', 'children', 'tried', 'find', 'email', 'could', 'contact', 'manger', 'employee', 'conduct', 'but', 'clearly', 'not', 'care', 'hear', 'feedback', 'not', 'worth', 'annoyance', 'shop']","['place', 'large', 'tempted', 'spend', 'time', 'perusing', 'find', 'good', 'deal', 'however', 'employees', 'horrible', 'would', 'rather', 'get', 'fast', 'possible', 'go', 'elsewhere', 'altogether', 'spend', 'more', 'money']",0
"['primark', 'yall', 'need', 'better', 'job', 'training', 'staff', 'learn', 'talk', 'people', 'youre', 'working', 'dont', 'act', 'like', 'too', 'much', 'ask', 'people', 'ask', 'questions']","['sell', 'affordable', 'clothes', 'home', 'decor', 'baby', 'clothes', 'etc', 'but', 'pay', 'get', 'employees', 'rude', 'think', 'entitled', '18', 'year', 'olds']",0
"['clothes', 'really', 'really', 'cheap', 'isnt', 'place', 'id', 'go', 'redo', 'entire', 'wardrobe', 'expected', 'quality', 'isnt', 'great', 'alli', 'like', 'place', 'more', 'accessories', 'clothes', 'although', 'buy', 'great', 'pair', 'jeggings', '10', 'fit', 'perfectly', 'example', 'bought', 'couple', 'pairs', 'slipper', 'socks', '1', 'also', 'got', 'large', 'cozy', 'scarves', '7', 'also', 'spent', 'couple', 'bucks', 'pair', 'gloves', 'allow', 'use', 'iphone', 'also', 'found', 'blanket', 'home', 'goods', 'section', '280', 'expect', 'things', 'last', 'forever', 'no', 'but', 'time', 'think', 'worth', 'iti', 'knocking', '2', 'stars', 'employees', 'dont', 'expect', 'first', 'class', 'customer', 'service', 'but', 'employees', 'dont', 'look', 'like', 'want', 'couldnt', 'bring', 'bag', 'accessories', 'fitting', 'room', 'employee', 'took', 'hang', 'but', 'didnt', 'give', 'number', 'didnt', 'find', 'needed', 'number', 'went', 'retrieve', 'items', 'place', 'also', 'crawling', 'way', 'too', 'many', 'people', 'no', 'matter', 'time', 'day', 'go', 'theyre', 'type', 'people', 'walk', 'eyes', 'glued', 'cell', 'phones', 'dont', 'pay', 'attention', 'surroundings', 'youre', 'constantly', 'walking', 'someone']","['really', 'mixed', 'feelings', 'place']",0
"['bargain', 'prices', 'clothes', 'actually', 'cost', 'quality', 'amazed', '4', 'floors', 'goods', 'primark', 'definitely', 'markets', 'everyday', 'consumer', 'stylish', 'clothing', 'isnt', 'bizarre', 'cute', 'disney', 'goods', 'casual', 'tops', 'although', 'lack', 'dresses', 'disappointed', 'came', 'pack', 'socks', 'pair', 'cute', 'memory', 'foam', 'slippers', 'unfortunately', 'memory', 'foam', 'slippers', 'werent', 'sewn', 'nicely', 'toes', 'get', 'feel', 'every', 'stitch', 'made', 'check', 'buy', 'folks', 'lot', 'dressier', 'tops', 'looked', 'except', 'maybe', 'different', 'collar', 'style', 'jewelry', 'attachmenti', 'glad', '4th', 'floor', 'kids', 'clothing', 'home', 'goods', 'else', 'would', 'oops', 'lets', 'take', 'escalator', 'back', 'situationprimark', 'reminds', 'bit', 'colors', 'handbags', 'charming', 'charlie', 'casual', 'forever', '21', 'but', 'prices', 'streets', 'china', 'lots', 'walking', 'space', 'brightly', 'lit', 'tax', 'already', 'included', 'price']","['shop', 'till', 'drop', 'accessories', 'tops']",1
"['every', 'time', 'come', 'totally', 'perplexed', 'never', 'figure', 'everything', 'sold', 'made', 'plastic', 'place', 'smells', 'like', 'chemical', 'factory', 'top', 'off', 'occupies', '4', 'floors', 'nice', 'building', 'center', 'downtown', 'used', 'go', 'childrens', 'department', 'buy', 'cheap', 'hair', 'accessories', 'but', 'switched', 'escalators', 'get', 'one', 'set', 'walk', 'around', 'entire', 'floor', 'get', 'second', 'set', 'escalators', 'childrens', 'department', '4th', 'floor', 'miss', 'hampm']","['dont', 'understand', 'place', 'popular']",0
"['fabulous', 'quality', 'close', 'budget', 'else', 'ask', 'more']","['oh', 'god', 'love', 'store', 'quality', 'clothes', 'not', 'bad', 'sneakers', 'amazing', '18', 'socks', 'five', 'pairs', 'cotton', '7', 'bucks', 'cant', 'argue', 'but', 'impressed', 'quality', 'tshirts', 'often', 'buy', 'tshirts', 'wear', 'every', 'day', 'work', 'need', 'look', 'clean', 'professional', 'hairstylist', 'but', 'work', 'chemicals', 'tend', 'stain', 'shirts', 'quite', 'often', 'no', 'problem', 'throwing', 'impressed', 'quality', 'tshirts', 'ive', 'already', 'washed', 'one', 'no', 'shrinkage', 'im', 'going', 'back', 'today', 'buy', '12', 'more', 'four', 'dollars']",2
"['always', 'leave', 'more', 'came', 'cute', 'hello', 'boston', 'signs', 'entrances', 'beware', 'wallet']","['usually', 'pretty', 'crowded', 'but', 'theres', 'huge', 'selection']",2
"['love', 'walk', 'store', 'spend', '100', 'somethings', 'would', 'easily', 'cost', '300', 'store', 'bet', 'love', 'constantly', 'rotating', 'inventory', 'balances', 'trend', 'traditional', 'pieces', 'course', 'but', 'want', 'spend', '7', 'hours', 'store', 'feels', 'like', '1', 'hour', 'gone', 'whoops', 'primark', 'black', 'hole', 'store', 'literally', 'dress', 'entire', 'wardrobe', 'house', 'not', 'buy', 'things', 'hem', 'break', 'shiny', 'material', 'crinkle', 'not', 'artistic', 'way', 'shoes', 'not', 'comfortable', 'said', 'however', 'clothing', 'lasted', '4', 'years', 'still', 'looks', 'good', 'always', 'buy', 'candles', 'stocking', 'stuffers', 'figure', 'consider', 'good', 'quality', 'likely', 'find', 'lot', 'things', 'buy', 'primark']","['primarkoh', 'primarki', 'love', 'hate', 'affair']",1
"['actually', 'look', 'good', 'classy', 'but', 'quality', 'poor', 'think']","['experience', 'not', 'good', 'bouhgt', 'sneekers', 'n', 'not', 'expected']",1
"['clean', 'tidy', 'enjoyed', 'spending', 'time', 'bought', 'pair', 'jeans', 'n', 'good', 'like', 'future', 'may', 'go', 'but', 'place', 'more', 'likely', 'buy', 'woman', 'stuff', 'barely', 'find', 'mens', 'department', 'third', 'floor']","['liked', 'place']",2
"['im', 'happy', 'visited', 'primark', 'visiting', 'boston', 'prices', 'amazing', 'wish', 'brought', 'more', 'money', 'spend', 'saw', 'prices']","['love', 'place']",2
"['much', 'bigger', 'better', 'ones', 'burlington', 'mall', 'south', 'shore', 'plaza']","['great', 'selection', 'cute', 'clothing', 'awesome', 'prices']",2
"['wow', 'experience', 'must', 'spent', 'least', '2', 'hours', '8250', 'walked', 'away', '2', 'shirts', 'tights', '2', 'pairs', 'rain', 'boots', 'underwear', 'bra', 'lot', 'socks', '2', 'pairs', 'legwarmers', 'leggings', 'hair', 'turban', 'shoutout', 'cashier', 'talking', 'dirty', 'dancing', 'great', 'energy', 'not', 'go', 'sooner', 'definitely', 'coming', 'back', 'stop', 'christmas', 'gifts', 'bathrooms', 'top', 'floormost', 'shoes', 'people', 'wide', 'feet']","['went', 'primark', 'first', 'time']",2
"['primark', 'definitely', 'livened', 'place', 'four', 'massive', 'floors', 'clothes', 'accessories', 'shoes', 'home', 'furnishings', 'bound', 'please', 'theres', 'lotsa', 'stuff', 'something', 'everyone', 'found', 'bunch', 'tops', 'scarves', 'walked', 'happy', 'prices', 'good', 'staff', 'awesome', 'store', 'super', 'super', 'busy', 'theres', 'staff', 'member', 'around', 'help', 'question', 'managers', 'also', 'present', 'everywhere', 'well', 'super', 'friendly', 'check', 'fun', 'ideas', 'fun', 'fall', 'outfits', 'great', 'prices']","['ladiesdowntown', 'crossing', 'got', 'groove', 'back']",2
"['prices', 'really', 'fantastic', 'super', 'crowded', 'today', 'opening', 'day', 'but', 'spacious', 'enough', 'navigate', 'chaos', 'peoplei', 'definitely', 'impressed', 'selection', 'types', 'clothing', 'casual', 'weartowork', 'gym', 'clothes', 'pajamas', 'underwear', 'shoes', 'accessories', 'really', 'alli', 'made', 'floors', '13', 'but', 'guess', 'even', 'housewares', 'top', 'floor', 'many', 'shirts', '610', 'friend', 'got', 'tweed', 'coat', '40', 'shoes', '16', 'heels', '20', 'bootiesi', 'managed', 'spend', 'twice', 'much', 'planning', 'things', 'inexpensive', 'couldnt', 'justify', 'putting', 'backthe', 'staff', 'helpful', 'dressing', 'rooms', 'nice', 'padded', 'bench', 'plenty', 'hooks', 'bummer', 'limit', '8', 'items', 'timei', 'definitely', 'see', 'becoming', 'regular', 'huge', 'fan']","['primark', 'glorious']",2
"['continue', 'go']","['love', 'store', 'shopping', 'two', 'years', 'still', 'love', 'prices', 'clothes', 'cosmetics', 'cheap', 'employees', 'always', 'nice', 'helpful']",2
"['hate', 'crowdsi', 'dont', 'speak', 'centimeters', 'translate', 'english', 'would', 'cheaper', 'goodwillcan', 'throw', 'floor', 'no', 'one', 'else', 'seems', 'putting', 'things', 'away', 'get', 'idea', 'big', 'crowded', 'cheap', 'but', 'not', 'cheap']","['things', 'said', 'gf', 'embarrassed', 'shopped', 'primarkwhy', 'many', 'floors']",1
"['however', 'dont', 'go', 'like', 'shown', 'type', 'respect', 'employees', 'most', 'people', 'hire', 'most', 'miserable', 'rude', 'people', 'ever', 'met', 'complain', 'working', 'sorry', 'but', 'job', 'chose', 'unprofessional', 'today', 'yelled', 'employee', 'picking', 'pair', 'pajama', 'pants', 'looking', 'not', 'sure', 'people', 'but', 'im', 'unable', 'buy', 'something', 'without', 'picking', 'looking', 'sick', 'coming', 'disrespected', 'miserable', 'people', 'im', 'not', 'saying', 'employees', 'arent', 'great', 'really', 'but', 'rest', 'need', 'lesson', 'customer', 'service']","['primark', 'great', 'place', 'go', 'youre', 'looking', 'really', 'cheap', 'clothes']",0
"['cant', 'comment', 'quality', 'shoes', 'but', 'clothes', 'decent', 'price', 'point', 'cant', 'really', 'beat', 'joke', 'sometimes', 'say', 'thanks', 'primark', 'look', 'like', 'presentable', 'human', 'work', 'without', 'breaking', 'bank', 'workout', 'lot', 'crossfitendurance', '56x', 'week', 'throw', 'distance', 'runs', 'well', 'able', 'get', 'three', 'workout', 'tank', 'tops', 'two', 'sport', 'bras', 'couple', 'things', 'around', '2100', 'boom', 'sound', 'mind', 'blown', 'location', 'right', 'downtown', 'crossing', 'area', 'get', 'pretty', 'crowded', 'but', 'usually', 'tons', 'staff', 'registers', 'doesnt', 'take', 'too', 'long', 'check', 'one', 'thing', 'take', 'trying', 'clothes', 'every', 'time', 'ive', 'dressing', 'rooms', 'insane', 'lines', 'might', 'worth', 'buyingreturning', 'depending', 'time', 'constraints']","['primark', 'great']",2
"['tons', 'great', 'deals', 'literally', 'anything', 'wardrobe', 'needs', 'combination', 'closet', 'staples', 'trendier', 'fashion', 'think', 'hampm', 'steroids', 'price', 'points', 'hampm', 'forever', '21', 'but', 'material', 'quality', 'definitely', 'better', 'store', 'reminds', 'lot', 'top', 'shop', 'uniqlo', 'but', 'definitely', 'cheaper', 'even', 'sell', 'bedding', 'baby', 'clothes', 'hereprimark', 'company', 'based', 'dublin', 'first', 'north', 'american', 'location', 'wooo', 'go', 'bostonthis', 'central', 'location', 'makes', 'great', 'stop', 'travelers', 'forget', 'anything', 'since', 'everything', 'cheap', 'even', 'sell', 'suitcases', '40', 'recommend', 'going', 'near', 'closing', 'avoid', 'lines', 'fitting', 'room', 'check', 'place', 'perfect', 'one', 'stop', 'shopping', 'around', 'holidays']","['place', 'huge']",2
"['uniqlo', 'coming', 'hope', 'general', 'trend', 'boston', 'opening', 'cheaper', 'international', 'fashion', 'gets', 'pretty', 'packed', 'frantic', 'still', 'feels', 'hip', 'clean', 'contrast', 'place', 'like', 'nordstrom', 'rack', 'lot', 'employees', 'moment', 'still', 'better', 'ones', 'visited', 'londonthis', 'place', 'particularly', 'shines', 'basics', 'wouldnt', 'get', 'latest', 'trends', 'but', 'loving', 'hooded', 'winter', 'coat', 'gel', 'shoeback', 'pads', 'tights', 'steal', '3', 'yet', 'see', 'tights', 'cheap', 'us', 'things', 'look', 'decent', 'despite', 'low', 'prices', 'however', 'dont', 'expect', 'too', 'much', 'quality', 'tights', 'lost', 'elasticity', 'gotten', 'holes', 'toes', 'wears', 'flats', 'bought', 'bored', 'holes', 'ankles', 'friction', 'said', 'place', 'still', 'paradise', 'basic', 'items', 'surprisingly', 'cant', 'easily', 'find', 'elsewhere', 'big', 'save', 'look', 'forward', 'seeing', 'arrival', 'reinvigorates', 'downtown', 'crossing', 'shopping', 'area']","['im', 'glad', 'finally']",2
"['biggest', 'incentive', 'shop', 'primark', 'cheap', 'prices', 'too', 'bad', 'everything', 'also', 'feels', 'cheap', 'primark', 'sadly', 'isnt', 'going', 'go', 'place', 'burn', 'money', 'clothes', 'too', 'poorly', 'made', 'crowd', 'drives', 'nuts', 'suggestion', 'would', 'stick', 'items', 'dont', 'necessarily', 'care', 'show', 'off', 'like', 'sleepwear', 'exercise', 'wear', 'random', 'home', 'knickknacks', 'winter', 'clothes', 'business', 'wear', 'id', 'stick', 'specialty', 'stores', 'better', 'quality']","['came', 'times', 'always', 'left', 'things', 'hand']",1
"['strict', 'hampm', 'forever', '21', 'goodwill', 'shopper', 'coupon', 'codes', 'sales', 'basically', 'religion', 'im', 'familiar', 'primark', 'big', 'brand', 'uk', 'always', 'jealous', 'people', 'access', 'one', 'found', 'boston', 'one', 'visited', 'immediately', 'put', 'itinerary', 'like', 'comparable', 'fast', 'fashion', 'outfitters', 'clothes', 'cheap', 'fall', 'apart', 'tried', 'one', '6', 'shirts', 'thats', 'marketed', 'basic', 'wasnt', 'impressed', 'denim', 'shop', 'underwhelmed', 'denim', 'much', 'jeggings', 'variety', 'but', '15', 'blousy', 'top', 'got', 'definitely', 'good', 'buy', 'primark', 'noticed', 'items', 'tend', '12', 'range', 'better', 'quality', 'obviously', 'hits', 'misses', 'but', '19', 'year', 'old', 'primark', 'really', 'lot', 'satisfy', 'demands', 'cheapness', 'cuteness', 'practicality', 'unlike', 'f21', 'primark', 'isnt', 'full', 'clubbing', 'dresses', 'glitter', 'lot', 'junk', 'average', 'fashionista', 'wouldnt', 'dabble', 'lot', 'cute', 'basics', 'everyday', 'clothing', 'even', 'small', 'section', 'work', 'appropriate', 'clothes', 'primark', 'really', 'shines', 'opinion', 'accessories', 'things', 'always', 'need', 'but', 'never', 'go', 'way', 'purhcase', 'got', '12', 'handbag', 'probably', 'better', 'quality', 'f21', 'hampm', 'bags', 'double', 'price', '450', 'sports', 'bra', 'huge', '3', 'vinyl', 'makeup', 'bag', 'got', '7', 'black', 'white', 'plaid', 'blanket', 'scarf', 'ive', 'seen', 'places', 'either', 'double', 'triple', 'price', 'super', 'warm', 'thick', 'got', 'pair', 'decently', 'heavy', 'earrings', '1', 'clearance', 'necklace', '3', 'another', '250', 'id', 'say', 'pieces', 'jewelry', 'f21', 'would', 'individually', '36', 'range', 'eachif', 'lived', 'boston', 'think', 'would', 'lot', 'shopping', 'primark', 'prices', 'unreal', 'spent', '50', 'things', 'either', 'really', 'fall', 'love', 'things', 'really', 'could', 'use', 'something', 'really', 'impressed', 'hope', 'bring', 'primark', 'dc']","['love', 'clothes', 'but', 'also', 'hate', 'spending', 'money', 'clothes']",2
"['primark', 'actually', 'wayyyy', 'nicer', 'one', 'edinburgh', 'lots', 'more', 'money', 'going', 'displays', 'interior', 'designim', 'grad', 'student', 'aka', 'negative', 'moneyi', 'know', 'fast', 'fashion', 'isnt', 'good', 'quality', 'but', 'cheap', 'fashionable', 'thats', 'love', 'itthey', 'fleece', 'tights', 'packs', 'socks', 'etc', 'etc', 'etc', 'etc', '4', 'advice', 'bring', 'cash', 'too', 'easy', 'spend', 'wayyyy', 'too', 'much', 'everything', 'costs', '10my', 'favorite', 'sections', 'accessories', 'jackets', 'really', 'warm', 'good', 'quality', '30cant', 'beat', 'course', 'home', 'goods', 'section', 'crushes', 'cute', 'decor', 'items', 'dirt', 'cheap', 'pricesnow', 'open', 'awhile', 'not', 'crowded', 'employees', 'seem', 'bit', 'less', 'stressedoh', 'adorable', 'christmas', 'decorations', 'right']","['visited', 'primark', 'first', 'time', 'scotland', 'summer', 'stoked', 'hear', 'opening', 'boston']",2
"['but', 'wow', 'quality', 'clothes', 'sold', 'primark', 'terrible', 'everything', 'looked', 'like', 'would', 'not', 'last', 'more', '12', 'cycles', 'washing', 'machine', 'material', 'shirts', 'flimsy', 'super', 'thin', 'majority', 'clothing', 'solidcolored', 'appearance', 'clothing', 'doesnt', 'even', 'justify', 'purchase', 'everything', 'cheap', 'but', 'bother', 'get', 'similar', 'deals', 'hampmonline', 'macys', 'anyway', 'stores', 'layout', 'huge', 'end', 'constantly', 'bumping', 'people', 'definitely', 'not', 'fan']","['im', 'not', 'snob', 'clothing', 'brands', 'quality', 'looks', 'good', 'go']",0
"['know', 'stuff', 'including', 'shoes', 'look', 'cute', 'but', 'cannot', 'bring', 'buy', 'cause', 'always', 'something', 'bit', 'off', 'however', 'basic', 'tights', 'everyday', 'stretchy', 'jeans', 'place', 'gets', 'three', 'also', 'nice', 'selection', 'home', 'beauty', 'stuff']","['okay', 'know', 'youre', 'not', 'getting', 'best', 'things', 'but', 'basics']",1
"['although', 'clothes', 'probably', 'last', 'long', 'trends', 'im', 'still', 'undecided', 'saving', 'dollars', 'worth', 'treated', 'like', 'crap', 'rude', 'staff', 'im', 'thinking', 'not', 'strict', '8', 'item', 'policy', 'fitting', 'room', 'however', 'close', '9', 'theyll', 'restock', 'items', 'dont', 'allow', 'bring', 'give', 'attitude', 'look', 'stuff']","['go', 'prices', 'low']",0
"['came', 'twice', 'didnt', 'buy', 'anything', 'material', 'look', 'cheap', 'thin', 'seams', 'not', 'appear', 'able', 'take', 'rinses', 'fits', 'budget', 'still', 'want', 'look', 'stylish', 'but', 'id', 'rather', 'buy', 'something', 'wear', 'times', 'return', 'policy', 'packaged', 'cant', 'open', 'return', 'expect', 'try', 'everything', 'store']","['really', 'sad', 'see', 'old', 'place', 'go', 'replaced', 'primark', 'looks', 'hip', 'cheap', 'young']",0
"['dont', 'try', 'catch', 'eye', 'theyre', 'avoiding', 'gaze', 'dont', 'hope', 'friendly', 'smile', 'dressing', 'room', 'attendant', 'seem', 'dosed', 'quaaludes', 'move', 'immersed', 'honey', 'but', 'get', 'past', 'barriers', 'give', 'question', 'request', 'least', 'lethargically', 'complythank', 'god', 'store', 'least', 'tidy', 'clean', 'button', 'fell', 'off', 'denim', 'shorts', 'tried', 'buy', 'clothes', 'youre', 'expecting', 'disposable', 'try', 'everything', 'since', 'sizes', 'inconsistent']","['first', 'store', 'ive', 'encountered', 'employees', 'precisely', 'dreary', 'disinterested', 'postal', 'workers']",0
"['made', 'experience', 'better', 'one', 'even', 'though', 'someone', 'cut', 'line', 'real', 'mvp']","['5', 'stars', 'zoeso', 'nice', 'patient', 'everyone', 'crowd', 'forming']",2
"['things', 'better', 'made', 'others', 'awesome', 'kids', 'clothes', 'insanely', 'cheap', 'generally', 'better', 'quality', 'adult', 'styles', 'crazy', 'not', 'shop', 'kids', 'summer', 'options', 'definitely', 'better', 'winterthe', 'return', 'policy', 'genius', '1', 'floor', 'return', 'line', 'usually', 'outrageous', 'keep', 'whatever', 'meant', 'return', 'stuck', 'best', 'best', 'would', 'shop', 'offhours', 'well', 'get', 'really', 'busy', 'lines', 'pretty', 'crazy']","['great', 'place', 'get', 'cute', 'super', 'cheap', 'clothes', 'questionable', 'quality']",1
"['yes', 'get', 'really', 'crowded', 'lines', 'checkout', 'long', 'butthe', 'prices', 'selection', 'fantastic', 'ive', 'gotten', 'shoes', 'dresses', 'pants', 'shirts', 'bras', 'underwear', 'socks', 'sweaters', 'tops', 'pajamasand', 'satisfied', 'purchases', 'clothing', 'well', 'made', 'fantastically', 'priced', 'fashionable', 'found', 'best', 'time', 'come', 'shop', 'noontime', 'evenings', 'tend', 'busy', 'but', 'not', 'too', 'bad', 'but', 'weekends', 'gets', 'really', 'crowded', 'worth', 'though', 'want', 'good', 'stylish', 'clothing', 'affordable', 'prices']","['love', 'place']",2
"['primark', 'becoming', 'destination', 'locals', 'sure', 'leaving', 'store', 'werent', 'allowing', 'anyone', 'back', 'full', 'capacity', 'place', 'huge', 'three', 'large', 'floors', 'filled', 'cute', 'clothing', 'accessories', 'home', 'goods', 'truly', 'cute', 'stuff', 'sense', 'fashion', 'quality', 'items', 'something', 'forever', '21', 'amp', 'guess', 'more', 'like', 'hampm', 'would', 'say', 'wouldnt', 'consider', 'highly', 'expensive', 'expensive', 'store', 'lot', 'cool', 'amenities', 'features', 'not', 'something', 'see', 'often', 'downtown', 'breath', 'fresh', 'air', 'area', 'designers', 'owners', 'really', 'went', 'place', 'far', 'everyone', 'encountered', 'nice', 'girls', 'registers', 'smiled', 'said', 'good', 'afternoon', 'lot', 'associates', 'lack', 'downtown', 'not', 'exactly', 'best', 'store', 'downtown', 'go', 'shopping', 'dont', 'really', 'cater', 'personal', 'style', 'but', 'something', 'better', 'something', 'new', 'something', 'fresh', 'amp', 'im', 'thankful']","['thank', 'god', 'another', 'decent', 'store', 'opened', 'downtown', 'im', 'not', 'forced', 'buy', 'place', 'like', 'past', '5', 'yrs']",2
"['like', 'forever', '21', 'but', 'classier', 'like', 'macys', 'but', 'cheaper', 'overall', 'great', 'four', 'floors', 'womens', 'mens', 'kids', 'accessories', 'home', 'goods', 'section', 'really', 'big', 'get', 'big', 'overwhelming', 'but', 'great', 'selection', 'kind', 'clothing', 'could', 'want', 'sad', 'thing', 'closes', 'pretty', 'early', '9930', 'pm']","['everything', 'cheap']",2
"['but', 'since', 'shop', 'us', 'got', 'check']","['4', 'levels', 'low', 'priced', 'bangledeshi', 'sweat', 'shop', 'made', 'clothes']",2
"['prices', 'even', 'better', 'ive', 'store', 'numerous', 'times', 'thing', 'dont', 'like', 'rude', 'staff', 'go', 'way', 'not', 'help', 'knowing', 'youre', 'looking', 'help', 'yesterday', 'school', 'shopping', 'kid', 'not', 'staff', 'people', 'see', 'need', 'help', 'lost', 'but', 'run', 'away', 'hide', 'not', 'help', 'simply', 'question', 'not', 'cool', 'one', 'star', 'poor', 'treatment', 'staff', 'members', 'store', 'star', 'nonetheless']","['store', 'fantastic']",0
