outreview,outtitle,label
"['larger', 'average', 'neck', 'size', 'most', 'shirts', 'huge', 'baggy', 'find', 'right', 'neck', 'size', 'custom', 'fitted', 'shirt', 'changed', 'life']","['great', 'way', 'buy', 'great', 'fitting', 'shirt']",2
"['shirts', 'designed', 'well', 'made', 'best', 'materials']","['dont', 'fool', 'order', 'shirt', 'see']",2
"['online', 'ordering', 'process', 'best', 'available', 'customer', 'service', 'friendly', 'helpfuli', 'return', 'first', 'shirt', 'adjustments', 'process', 'actually', 'proper', 'cloth', 'making', 'new', 'shirt', 'altered', 'specs', 'return', 'original', 'shirt', 'new', 'version', 'arrivesboth', 'shirts', 'wrinkle', 'resistant', 'fabrics', 'heavier', 'weights', 'although', 'would', 'like', 'went', 'laundry', 'cycle', 'fewer', 'wrinkles', 'shirts', 'hands', 'best', 'wrinkle', 'resistant', 'shirts', 'ownedfor', 'comparison', 'purchased', 'higher', 'end', 'ready', 'made', 'makers', 'thomas', 'pink', 'charles', 'tyrwhitt', 'makers', 'like', 'banana', 'republic', 'michael', 'korsbut', 'ability', 'customize', 'size', 'fit', 'makes', 'proper', 'cloth', 'nobrainier', 'selection', 'collars', 'alone', 'fabulous', 'one', 'photos', 'withwithout', 'ties', 'enormously', 'helpfulthe', 'reviews', 'sum', 'everything', 'else', 'proper', 'cloth', 'brings', 'table', 'no', 'need', 'rehash', 'additional', 'items', 'ill', 'add', 'include', 'recommend', 'standard', 'mother', 'pearl', 'button', 'upgrade', 'found', 'hardly', 'different', 'standard', 'button', 'said', 'thicker', 'mother', 'pearl', 'upgrade', 'seems', 'much', 'better', 'optiontake', 'time', 'read', 'reference', 'material', 'fit', 'option', 'might', 'seem', 'overwhelming', 'but', 'youll', 'glad', 'took', 'timethe', 'thing', 'cant', 'speak', 'longevity', 'shirts', 'still', 'less', 'six', 'months', 'old']","['ordered', 'two', 'shirts', 'proper', 'cloth', 'happy']",2
[],"['excellent', 'site', 'makes', 'custom', 'tailored', 'shirts']",2
"['couldnt', 'more', 'happy', 'dress', 'shirt', 'fits', 'perfect', 'spend', 'money', 'tailored', 'suit', 'would', 'remiss', 'not', 'order', 'custom', 'shirt', 'well', 'need', 'order', 'second', 'time', 'alterations', 'measurement', 'off', 'sleeve', 'length', 'reorder', 'simple', 'easy', 'use', 'love', 'everything', 'ordering', 'reordering', 'process', 'measurements', 'right', 'ill', 'ordering', 'more', 'shirts']","['amazing', 'body', 'shape', 'not', 'conform', 'standard', 'sizes', 'find', 'department', 'stores']",2
"['shirts', 'great', 'deal', 'great', 'value', 'yes', 'cost', 'more', 'most', 'off', 'rack', 'shirts', 'but', 'affordable', 'side', 'custom', 'arent', 'sure', 'measurements', 'qampa', 'system', 'narrow', 'size', 'fabrics', 'construction', 'top', 'notch', 'selection', 'off', 'charts', 'highly', 'recommend']","['think', 'people', 'saying', 'place', 'pricey', 'limited', 'experience', 'custom', 'shirts']",2
"['perfect', 'fit', 'first', 'time', 'buy', 'shirts', 'company', 'im', '63', '165', 'neck', '36', 'sleeve', 'length', 'hard', 'find', 'stores', 'plus', 'length', 'shirt', 'great']","['love', 'shirts', 'selections']",2
"['fit', 'fabric', 'awesome', 'ordering', 'more', 'shirts', 'soon']","['received', 'first', 'two', 'shirts']",2
"['customer', 'service', 'top', 'notch', 'one', 'thing', 'liked', 'dealt', 'one', 'person', 'didnt', 'get', 'shuffled', 'around', 'made', 'easier', 'explain', 'going', 'trying', 'get', 'perfect', 'fiti', 'tall', 'fit', 'guy', 'never', 'shirt', 'really', 'fit', 'tried', 'online', 'semicustom', 'shirt', 'makers', 'like', 'hugh', 'crye', 'fell', 'far', 'short', 'quality', 'service', 'get', 'proper', 'cloth', 'ordering', 'first', 'shirt', 'several', 'adjustments', 'wanted', 'make', 'contacted', 'got', 'quick', 'response', 'return', 'label', 'within', 'two', 'weeks', 'remade', 'shirt', 'fit', 'perfectly', 'employee', 'helped', 'walked', 'steps', 'taking', 'pictures', 'shirt', 'making', 'suggestions', 'improve', 'fit', 'one', 'more', 'note', 'really', 'like', 'shirt', 'design', 'program', 'use', 'lets', 'see', 'shirt', 'designing', 'also', 'lots', 'options', 'cuffs', 'collars', 'get', 'perfect', 'combination', 'features', 'every', 'single', 'timei', 'placing', 'another', 'order', 'four', 'more', 'shirts', 'happy', 'customer', 'life']","['top', 'notch', 'customer', 'service', 'perfectly', 'fitting', 'shirtsi', 'several', 'interactions', 'proper', 'cloth', 'far', 'positive']",2
"['quality', 'material', 'phenomenal', 'construction', 'shirts', 'best', 'ive', 'seen', 'turnaround', 'time', 'start', 'delivery', 'outstanding', 'tried', 'many', 'online', 'customer', 'suits', 'shirt', 'websites', 'many', 'satisfied', 'however', 'narrowed', 'one', 'specific', 'site', 'suits', 'best', 'fit', 'designs', 'properclothcom', 'dress', 'shirts', 'far', 'best', 'no', 'site', 'gives', 'number', 'options', 'every', 'detail', 'shirt', 'particularly', 'extended', 'collar', 'options', 'lastly', 'beef', 'site', 'wish', 'would', 'offer', 'more', 'sales', 'promotions', 'especially', 'faithfuls', 'perhaps', 'developing', 'sort', 'loyalty', 'program', 'would', 'get', 'purchase', 'even', 'more', 'shirts', 'besides', 'absolutely', 'love', 'place']","['best', 'option', 'planet', 'custom', 'dress', 'shirts']",2
"['looking', 'something', 'get', 'customer', 'fit', 'shirt', 'no', 'easier', 'service', 'made', 'tweaked', 'promised', 'no', 'questions', 'asked', 'locked', 'profile', 'makes', 'easy', 'order', 'love', 'selection', 'choose']","['excellent', 'service', 'get', 'right']",2
"['fabulous', 'customer', 'service', 'more', '400', 'shirt', 'fabrics', 'choose', 'online', 'shirt', 'profile', 'ability', 'modify', 'shirt', 'measurements', 'unprecedented']","['good', 'gets']",2
"['ordered', 'custom', 'shirts', 'past', 'custom', 'clothiers', 'disappointed', 'fit', 'especially', 'shrinkage', 'ever', 'since', 'first', 'shirts', 'arrived', 'wore', 'washed', 'times', 'literally', 'replaced', 'work', 'casual', 'shirts', 'proper', 'cloth', 'shirts', 'booked', 'fitting', 'soho', 'location', 'happy', 'precision', 'attention', 'detail', 'consultant', 'displayed', 'regard', 'options', 'measurements', 'fabrics', 'also', 'love', 'never', 'felt', 'pressured', 'upselling', 'impressed', 'proper', 'cloth', 'guarantee', 'perfect', 'fit', 'money', 'back', 'also', 'love', 'website', 'explanations', 'collars', 'plackets', 'yokes', 'buttons', 'pleased', 'shirts', 'online', 'ordering', 'process', 'website', 'overall', 'customer', 'service', 'shirts', 'great', 'quality', 'never', 'needed', 'one', 'alteration', 'also', 'make', 'sure', 'shrinkage', 'allowance', 'measurements', 'give', 'great', 'advice', 'best', 'launder', 'shirts', 'avoid', 'excessive', 'shrinkage', 'highly', 'recommend', 'proper', 'cloth']","['love', 'company']",2
"['went', 'iterative', 'process', 'email', 'even', 'sending', 'video', 'get', 'feedback', 'paul', 'incredibly', 'helpful', 'responsive', 'patient', 'worked', 'get', 'perfect', 'fiti', 'ordered', 'dozen', 'shirts', 'dress', 'casual', 'fit', 'perfect', 'couldnt', 'more', 'impressed', 'quality', 'attention', 'detail', 'shirts', 'shirts', 'arrived', 'exactly', 'described', 'right', 'time']","['exceptional', 'quality', 'shirts', 'but', 'service', 'really', 'impressed', 'turned', 'proper', 'cloth', 'one', 'stop', 'shop', 'shirtsi', 'ordered', 'first', 'shirt', 'felt', 'fit', 'could', 'improved', 'took', 'advantage', 'return', 'policy', 'get', 'fit', 'right']",2
"['paul', 'helped', 'original', 'measurements', 'adjustment', 'super', 'helpful', 'knowledgeable', 'filling', 'gaps', 'kind', 'customization', 'available', 'shirts', 'idea', 'direction', 'look', 'specific', 'situation', 'mind', 'shirt', 'paul', 'also', 'able', 'help', 'kinds', 'adjustments', 'consider', 'example', 'concerned', 'whether', 'not', 'adjusting', 'chest', 'shoulders', 'would', 'affect', 'one', 'another', 'able', 'explain', 'howwhen', 'youre', 'using', 'free', 'alteration', 'theyre', 'not', 'altering', 'shirt', 'theyre', 'actually', 'taking', 'adjusted', 'measurements', 'making', 'new', 'shirt', 'far', 'telli', 'highly', 'recommend', 'going', 'one', 'showrooms', 'fitting', 'youre', 'able', 'also', 'samples', 'fabrics', 'site', 'more', 'samples', 'styles', 'collars', 'cuffs', 'etc', 'might', 'not', 'get', 'clear', 'idea', 'websiteproper', 'cloth', 'management', 'came', 'today', 'alteration', 'without', 'making', 'appointment', 'brought', 'friend', 'also', 'getting', 'shirt', 'made', 'paul', 'person', 'working', 'plenty', 'appointments', 'lined', 'front', 'honest', 'availability', 'let', 'us', 'know', 'good', 'time', 'would', 'come', 'back', 'could', 'stick', 'around', 'browse', 'opening', 'stuck', 'around', 'awhile', 'long', 'story', 'short', 'deserves', 'raise', 'bonus', 'guy', 'really', 'looks', 'business']","['went', 'show', 'room', 'soho', 'measurements', 'done', 'first', 'time', 'around', 'free', 'adjustment', 'alteration', 'got', 'shirt', 'launderedfirst', 'off', 'ask', 'paul', 'paul', 'youre', 'reading', 'im', 'sorry', 'extra', 'work', 'but', 'awesome', 'job']",2
"['excellent', 'website', 'fulfillment', 'product', 'love', 'metal', 'collar', 'stays', 'wish', 'sport', 'jackets', 'bit', 'less', 'expensive', 'would', 'like', 'try', 'one', 'highest', 'recommendation']","['ordered', 'number', 'times', 'proper', 'cloth', 'dont', 'buy', 'dress', 'shirts', 'anywhere', 'else']",2
"['super', 'easy', 'get', 'exact', 'shirt', 'need', 'customer', 'service', 'istop', 'shelf', 'no', 'need', 'look', 'elsewhere']","['proper', 'cloth', 'works']",2
"['gangly', 'therefore', 'getting', 'shirts', 'custom', 'made', 'years', 'experiencing', 'varying', 'levels', 'quality', 'fit', 'measured', 'person', 'bit', 'skeptical', 'ordering', 'shirts', 'online', 'but', 'reading', 'reviews', 'seeing', 'guarantees', 'decided', 'give', 'shotnot', 'shirt', 'fit', 'perfectly', 'first', 'time', 'experienced', 'minor', 'challenge', 'mostly', 'fault', 'contacted', 'seph', 'ensured', 'issue', 'rectified', 'right', 'away', 'ill', 'buying', 'shirts', 'site']","['im', 'tough', 'fit', 'ie']",2
"['prior', 'finding', 'proper', 'cloth', 'last', 'year', 'id', 'used', 'three', 'services', 'pretty', 'extensively', 'never', 'fully', 'satisfied', 'resultsi', 'initially', 'went', 'wellreputed', 'tailor', 'nyc', 'old', 'school', 'guy', 'old', 'school', 'would', 'understatement', 'dont', 'think', 'owned', 'computer', 'disorganized', 'constantly', 'stock', 'certain', 'fabrics', 'inventory', 'system', 'wouldve', 'helped', 'poor', 'value', 'cost', 'vs', 'quality', 'slow', 'no', 'concept', 'customer', 'servicei', 'jumped', 'ship', 'indochino', 'measured', 'person', 'nyc', 'pop', 'shop', 'appreciated', 'things', 'like', 'free', 'shipping', 'discounts', 'multishirt', 'orders', 'getting', 'refunds', 'tailoring', 'couldnt', 'consistent', 'incredibly', 'frustrating', 'getting', 'perfect', 'shirt', 'one', 'order', 'followed', 'shirts', 'requiring', 'total', 'rebuild', 'next', 'one', 'even', 'happenlastly', 'used', 'another', 'modern', 'nycbased', 'custom', 'clothier', 'far', 'better', 'job', 'marketing', 'delivering', 'product', 'offering', 'services', 'fact', 'like', 'make', 'glaring', 'errors', 'slim', 'fit', 'shirts', 'fit', 'like', 'football', 'jerseys', 'sans', 'padding', 'fabric', 'wasnt', 'particularly', 'nice', 'either', 'later', 'found', 'shirts', 'initially', 'marketed', 'custom', 'massproduced', 'multiple', 'collar', 'sleevelength', 'combos', 'not', 'thing', 'complete', 'waste', 'timeproper', 'cloth', 'fantastic', 'system', 'get', 'measured', 'get', 'sample', 'shirt', 'two', 'weeks', 'later', 'return', 'store', 'receive', 'sample', 'confirm', 'fit', 'even', 'one', 'measurement', 'slightly', 'off', 'theyll', 'make', 'brand', 'new', 'one', 'free', 'delivered', 'two', 'weeks', 'no', 'running', 'tailor', 'andor', 'battling', 'customer', 'serviceafter', 'measurements', 'entirely', 'locked', 'ive', 'maybe', '10', 'shirts', 'delivered', 'far', 'fit', 'identically', 'yes', 'fairly', 'highend', 'fabrics', 'available', 'theyve', 'got', 'awesome', 'sweet', 'spot', '85105', 'price', 'range', 'lots', 'colors', 'patterns', 'within', 'range', 'allowing', 'completely', 'custom', 'shirt', 'bloomingdales', 'would', 'sell', 'off', 'rack', 'plus', 'get', 'reward', 'points', 'order', 'things', 'like', 'referrals', 'trust', 'add', 'ive', 'already', 'referred', 'two', 'people', 'pleased', 'shirts']","['review', 'long', 'overdueanyone', 'whos', 'used', 'custom', 'shirt', 'services', 'aside', 'proper', 'cloth', 'knows', 'difficult', 'find', 'consistent', 'affordable', 'customerfriendly', 'one']",2
"['love', 'company', 'fabrics', 'beautiful', 'shirts', 'fit', 'amazing', 'customer', 'service', 'excellent', 'turnaround', 'time', 'good']","['always', 'hard', 'time', 'getting', 'properly', 'fitted', 'shirts']",2
"['wish', 'offered', 'more', 'diverse', 'fabrics', 'like', 'people', 'gustin', 'sealed', 'deal', 'though', 'not', 'going', 'back', 'shopping', 'stores', 'certainly']","['great', 'quality', 'products', 'excellent', 'service', 'speedy', 'deliveryshopping', 'canada', 'everything', 'done', 'online', 'far', 'im', 'happy', 'results', 'offering', 'adjust', 'first', 'order', 'great', 'feature', 'pretty', 'much', 'mandatory', 'high', 'end', 'online', 'service', 'like']",2
"['good', 'quality', 'reasonable', 'price', 'also', 'ordered', 'premade', 'piece', 'didnt', 'quite', 'fit', 'right', 'return', 'process', 'isnt', 'good', 'online', 'retailers', 'pay', 'return', 'postage', 'isnt', 'return', 'label', 'make', 'trip', 'ups', 'wait', 'see', 'second', 'shirt', 'decide', 'customer', 'service', 'friendly', 'efficient', 'helps', 'make', 'less', 'average', 'returns', 'process']","['bought', 'one', 'shirt', 'really', 'like', 'fit', 'ordered', 'another']",2
"['working', 'fashion', 'industry', 'friends', 'ask', 'brands', 'wear', 'proper', 'cloth', 'go', 'shirt', 'maker']","['dozen', 'shirts', 'super', 'easy', 'order', 'strong', 'assortment', 'great', 'mills']",2
"['athletic', 'muscular', 'hard', 'find', 'shirt', 'fit', 'correctly', 'buying', 'athletic', 'modern', 'fit', 'didnt', 'cut', 'lot', 'made', 'european', 'body', 'types', 'arent', 'body', 'type', 'scheduled', 'fitting', 'appointment', 'online', 'easy', 'came', 'later', 'day', 'measured', 'minutes', 'options', 'fabric', 'texture', 'details', 'almost', 'countless', 'options', 'things', 'didnt', 'know', 'option', 'even', 'took', 'account', 'shrinkage', 'made', 'left', 'wrist', 'little', 'larger', 'fit', 'watch', 'shirts', 'arrived', 'earlier', 'estimated', 'delivery', 'quality', 'good', 'couldnt', 'happier', 'shirts', 'originally', 'going', 'purchase', 'multiple', 'shirts', 'but', 'advised', 'get', 'shirt', 'washed', 'pressed', 'dry', 'cleaner', 'try', 'shirt', 'make', 'sure', 'fit', 'also', 'allowed', 'bring', 'back', 'alteration', 'needed', 'dry', 'cleaning', 'not', 'need', 'alterations', 'shirts', 'fit', 'perfectly', 'would', 'highly', 'recommend', 'proper', 'cloth', 'anyone', 'looking', 'buy', 'great', 'made', 'custom', 'shirt']","['came', 'get', 'measured', 'custom', 'shirt', 'wedding']",2
"['ease', 'return', 'refit', 'simple', 'extremely', 'easy', 'work', 'size', 'custom', 'fit', 'amazing', 'fabric', 'quality', 'workmanship', 'far', 'expectations', 'no', 'more', 'uncomfortable', 'formal', 'events', 'dress', 'shirt', 'didnt', 'feel', 'right', 'collar', 'worn', 'tie', 'no', 'longer', 'chokes', 'buy', 'dress', 'shirts', 'proper', 'cloth']","['customer', 'service', 'excellent']",2
"['purchased', 'roughly', '20', 'shirts', 'more', 'less', 'redone', 'entire', 'wardrobe', 'casual', 'business', 'casual', 'formal', 'every', 'shirt', 'fantastic', 'design', 'fit', 'style', 'colors', 'fantastic', 'service', 'mostly', 'reliable']","['absolutely', 'love', 'proper', 'cloth']",2
"['love', 'shirts', 'not', 'disappointed']","['love', 'order', 'custom', 'shirts', 'computer', 'not', 'disappointed', 'product', 'arrives']",2
"['ive', 'tried', '45', 'custom', 'shirt', 'companies', 'proper', 'far', 'best']","['incredible', 'website', 'overall', 'experience']",2
"['last', 'two', 'orders', 'didnt', 'even', 'get', 'close', 'meeting', 'expectations', 'pretty', 'much', 'given', 'finding', 'good', 'madetoorder', 'shirts', 'stumbled', 'proper', 'cloththe', 'shirts', 'fit', 'precisely', 'expected', 'material', 'not', 'disappointed', 'even', 'cant', 'feel', 'quality', 'ordering', 'ideally', 'order', 'want', 'time', 'allow', 'changes', 'taste', 'fitbetter', 'yet', 'customer', 'service', 'question', 'submitted', 'online', 'response', 'no', 'time', 'fascinated', 'feedback', 'system', 'postservice', 'even', 'implemented', 'companyif', 'prefer', 'shirts', 'way', 'like', 'wear', 'place', 'find']","['used', 'clothier', 'past', 'come', 'office', 'take', 'care', 'dress', 'shirts']",2
"['bought', 'several', 'businesscasual', 'shirts', 'could', 'not', 'more', 'happy', 'fit', 'fabric', 'quality', 'excellent', 'instore', 'customer', 'service', 'though', 'busy', 'weekends', 'appointment', 'needed', 'unless', 'willing', 'wait', 'anticipate', 'buying', 'more', 'shirts', 'future', 'recommended', 'proper', 'cloth', 'several', 'colleagues', 'friends']","['highly', 'recommended']",2
"['sent', 'shirt', 'request', 'arrived', 'shirt', 'didnt', 'fit', 'quite', 'wanted', 'no', 'fear', 'one', 'employees', 'proper', 'cloth', 'helped', 'figure', 'right', 'size', 'new', 'shirt', 'fits', 'like']","['great', 'customer', 'service', 'great', 'product']",2
"['bought', 'remotely', 'ie', 'not', 'get', 'visit', 'showroom', 'first', 'shirt', 'didnt', 'fit', 'quite', 'right', 'proper', 'cloth', 'helped', 'fix', 'issues', 'made', 'another', 'shirt', 'no', 'additional', 'expense', 'second', 'one', 'perfect', 'future', 'purchases', 'im', 'fan']","['loved', 'experience']",2
"['stand', 'behind', 'shirts', 'giving', '5', 'stars', 'ordered', 'wrong', 'size', 'switched', 'no', 'questions', 'asked', 'one', 'shirts', 'started', 'ripping', 'year', 'purchased', 'replaced', 'new', 'one', 'no', 'questions', 'asked', 'old', 'school', 'service', 'sets', 'company', 'apart', 'others', 'days']","['nice', 'company', 'makes', 'nice', 'shirts']",2
"['quality', 'comfort', 'dont', 'find', 'mall']","['tired', 'shopping', 'shirts', 'fit', 'half', 'body', 'proper', 'cloth', 'way', 'go']",2
"['havent', 'nyc', 'store', 'ironic', 'since', 'work', 'midtown', 'manhattan', 'website', 'easy', 'use', 'ordering', 'via', 'fedex', 'no', 'time', 'suppose', 'could', 'go', 'store', 'check', 'fabrics', 'but', 'get', 'great', 'view', 'options', 'quickly', 'website', 'purchased', '15', 'shirts', 'havent', 'disappointed', 'yet', 'selection', 'ive', 'made', 'always', 'come', 'exactly', 'expected']","['ive', 'ordering', 'proper', 'since', '2010', 'quickly', 'became', 'place', 'buy', 'shirts']",2
"['always', 'off', 'rack', 'shirts', 'tailored', 'order', 'fit', 'right', 'still', 'didnt', 'but', 'sending', 'measurements', 'proper', 'every', 'shirt', 'fits', 'perfectly', 'every', 'time', 'less', 'alterations', 'live', 'proper', 'cloth', 'build', 'customize', 'shirt']","['nice', 'finally', 'find', 'reasonably', 'priced', 'shop', 'offers', 'custom', 'made', 'shirts', 'place', 'best']",2
"['clothes', 'custom', 'made', 'since', '1999', 'paid', 'much', '400', 'custom', 'shirts', 'companies', 'proper', 'cloth', 'shirts', 'good', 'ones', 'get', 'full', 'custom', 'shops', 'service', 'convenient', 'easy', 'love']","['love', 'service']",2
"['ive', 'playing', 'sizes', 'past', '7', 'years', 'fit', 'better', 'shirts', 'ordered', 'well', 'known', 'nyc', 'custom', 'suit', 'makers', 'proper', 'cloth', 'carries', 'lots', 'fun', 'fabrics', 'various', 'price', 'points', 'formal', 'casual', 'im', 'still', 'ordering', 'even', 'though', 'live', 'california', 'wear', 'tshirt', 'work', 'white', 'shirt', 'im', 'wearing', 'profile', 'picture', 'proper', 'cloth']","['ordering', 'proper', 'cloth', 'since', '2009', 'no', 'brick', 'mortar', 'store', 'handful', 'collar', 'measurement', 'options']",2
"['ordered', 'using', 'custom', 'size', 'calculated', 'answering', 'questions', 'fits', 'perfect', 'sure', 'would', 'need', 'get', 'something', 'pulled', 'wrong']","['never', 'purchased', 'better', 'fitting', 'shirt']",2
"['found', 'proper', 'cloth', 'getting', 'fitting', 'alton', 'lane', 'later', 'realizing', 'online', 'fabric', 'library', 'really', 'not', 'well', 'organized', 'somewhat', 'limited', 'live', 'rural', 'area', 'country', 'dont', 'often', 'travel', 'store', 'cities', 'wasnt', 'option', 'right', 'off', 'bat', 'impressed', 'comprehensive', 'pcs', 'website', 'rich', 'descriptions', 'fabrics', 'lots', 'photos', 'almost', 'makes', 'samples', 'irrelevant', 'indepth', 'explanations', 'style', 'elements', 'almost', 'enclopedic', 'amount', 'information', 'proper', 'fit', 'style', 'choice', 'shirt', 'care', 'etc', 'excellent', 'make', 'shirt', 'fits', 'im', 'tall', 'athletic', 'guy', 'broad', 'muscular', 'shoulders', 'bigish', 'neck', 'narrow', 'waist', 'exactly', 'kind', 'person', 'doesnt', 'fit', 'well', 'standard', 'offtherack', 'clothing', 'collar', 'fits', 'chest', 'hot', 'air', 'balloon', 'sleeves', 'too', 'long', 'too', 'short', 'etc', 'pc', 'started', 'using', 'smartsize', 'function', 'answer', 'number', 'questions', 'uses', 'information', 'generate', 'size', 'profile', 'designed', 'first', 'shirt', 'secure', 'knowledge', 'first', 'alteration', 'remake', 'free', 'ordered', 'actually', 'received', 'first', 'shirt', '5', 'days', 'ahead', 'schedule', 'happened', 'consistently', 'since', 'awesome', 'unfortunately', 'wasnt', 'perfect', 'fit', 'mostly', 'too', 'tight', 'lot', 'areas', 'thankfully', 'made', 'return', 'alteration', 'process', 'simple', 'pay', 'return', 'shipping', 'though', 'bummer', 'time', 'sent', 'back', 'along', 'one', 'dress', 'shirt', 'ever', 'owned', 'mostly', 'fit', 'reference', 'notes', 'need', 'add', '12', 'inch', 'sleeves', 'etc', 'pc', 'measured', 'shirt', 'updated', 'profile', 'shipped', 'back', 'within', '2', 'weeks', 'also', 'able', 'update', 'fabric', 'style', 'preferencecs', 'since', 'remaking', 'shirt', 'really', 'nice', 'since', 'orignal', 'material', 'bit', 'too', 'transparent', 'taste', 'altered', 'shirt', 'ordered', 'arrived', 'ahead', 'schedule', 'great', 'looking', 'shirt', 'one', 'much', 'closer', 'needed', 'but', 'still', 'didnt', 'quite', 'fit', 'around', 'upper', 'chest', 'shoulders', 'lot', 'bulk', 'took', 'pictures', 'gave', 'pc', 'call', 'within', 'minutes', 'pc', 'representative', 'speaking', 'paul', 'talked', 'could', 'see', 'needed', 'done', 'waived', 'alteration', 'fee', 'remade', 'properly', 'time', 'not', 'expecting', 'completely', 'made', 'day', 'reason', 'alone', 'continue', 'order', 'not', 'mention', 'enjoyable', 'experience', 'dealing', 'friendly', 'professional', 'staff', 'suggestions', '1', 'put', 'fabric', 'opacity', 'rating', 'easiertofind', 'place', 'using', 'shirt', 'designer', 'wizard', 'dont', 'make', 'go', 'look', 'detail', 'page', 'fabric', 'also', 'tons', 'great', 'stuff', 'website', 'but', 'bit', 'hard', 'find', 'looking', 'times', 'could', 'use', 'slight', 'bit', 'reorganization', 'tldr', 'took', 'tries', 'get', 'sizing', 'right', 'but', 'great', 'experience', 'overall', 'not', 'frustrating', 'least', 'intend', 'get', 'dress', 'shirts', 'proper', 'cloth', 'long', 'around', 'customer', 'service', 'experience', 'remains', 'awesome']","['company', 'really', 'understands', 'customer', 'service']",2
"['excellent', 'selection', 'fabrics', 'superb', 'customer', 'service', 'two', 'shirts', 'sent', 'minor', 'issues', '5', 'months', 'beyond', 'state', '120', 'free', 'return', 'exchange', 'policy', 'emailed', 'photos', 'outlining', 'issues', 'refunded', 'shirts', 'sent', 'knew', 'ones', 'no', 'charge', 'went', 'person', 'nyc', 'shop', 'get', 'fitted', 'but', 'could', 'easily', 'get', 'tailor', 'take', 'measurements', 'use', 'theyll', 'adjust', 'first', 'shirt', 'order', 'make', 'send', 'exchange', 'fit', 'isnt', 'quite', 'right', 'ive', 'bought', '5', 'shirts']","['great', 'company']",2
"['shirt', 'came', 'reasonably', 'quickly', 'love', 'big', 'man', 'difficult', 'not', 'impossible', 'find', 'nice', 'shirts', 'fit', 'well', 'ability', 'customize', 'collar', 'cuffs', 'buttons', 'placket', 'everything', 'great']","['ordered', 'online']",2
"['new', 'shirts', 'perfect', 'size', 'dialed', 'order', 'whenever', 'want', 'tojust', 'great', 'process', 'form', 'start', 'finish']","['cant', 'say', 'enough', 'good', 'things', 'companyi', 'shirt', 'made', 'houston', 'fitted', 'perfectly', 'sent', 'pc', 'could', 'replicate', 'size', 'shirt', 'back', 'week', 'ready', 'order', 'website', 'amazing', 'incredibly', 'intuitive', 'questions', 'pick', 'phone', 'talk', 'people', 'theremy', 'first', 'shirts', 'little', 'tight', 'forearm', 'called', 'discussed', 'alterations', '1412', 'received', 'new', 'shirts', '2', 'weeks', 'later', 'shipped', 'original', 'ones', 'back', 'nyc', 'clever', 'part', 'tag', 'sewn', 'shirt', 'tracks', 'everything']",2
"['ive', 'ordered', '4', 'more', 'shirts', 'since', 'first', 'experience', 'highly', 'recommend']","['leery', 'first', 'sending', 'measurements', 'etc', 'but', 'first', 'custom', 'made', 'experience', 'proper', 'cloth', 'great', 'way', 'around']",2
"['ordered', 'handful', 'shirts', 'casual', 'business', 'even', 'ordered', 'exact', 'measurements', 'shirts', 'come', 'back', 'fitting', 'differently', 'led', 'wasting', 'money', 'shirts', 'assumed', 'would', 'fit', 'well', 'whole', 'point', 'system', 'go', 'get', 'measured', 'find', 'perfect', 'fit', 'point', 'able', 'order', 'shirts', 'confidence', 'using', 'size', 'created', 'sadly', 'seems', 'issues', 'systems', 'not', 'think', 'reorder']","['most', 'people', 'say', 'proper', 'cloth', 'good', 'website', 'friendly', 'staff', 'however', 'ordering', 'numerous', 'shirts', 'altered', 'due', 'coming', 'too', 'large', 'still', 'not', 'fit', 'well']",0
"['customer', 'service', 'outstanding', 'shirts', 'even', 'arrived', 'earlier', 'promised']","['really', 'impressed', 'accuracy', 'sizing', 'needed', 'tweak', 'slightly', 'get', 'million', 'dollar', 'fit']",2
"['proper', 'cloth', 'takes', 'little', 'time', 'get', 'fit', 'dialed', 'but', 'long', 'run', 'worth']","['ive', 'trying', 'long', 'time', 'find', 'dress', 'shirts', 'actually', 'fit']",2
"['believe', 'offer', 'fine', 'selection', 'several', 'price', 'points', 'something', 'everyone', 'make', 'superior', 'challenge', 'find', 'better', 'shirt', 'money', 'fit', 'options', 'guarantee', 'proper', 'fit', 'not', 'purchase', 'another', 'shirt', 'anywhere']","['purchased', '8', 'shirts', 'proper', 'cloth']",2
[],"['great', 'shirts', 'great', 'serviceone', 'shirts', 'size', 'came', 'not', 'right', 'but', 'made', 'sure', 'happy', 'customer', 'sending', 'alternation']",2
"['get', 'free', 'first', 'shirt', 'no', 'questions', 'asked', 'really', 'cannot', 'go', 'wrong', 'great', 'points', 'deliver', 'shirts', 'two', 'three', 'weeks', 'easiest', 'use', 'website', 'mtm', 'shirt', 'vendors', 'great', 'photos', 'fabrics', 'lots', 'fabrics', 'constant', 'supply', 'new', 'seasonal', 'fabrics', '20', 'collar', 'styles', 'lots', 'cuff', 'styles', 'great', 'online', 'support', 'cost', 'low', 'compared', 'mtm', 'shirts', 'tried', 'fused', 'collars', 'cuffs', 'not', 'really', 'stiff', 'but', 'still', 'stay', 'crisp']","['customer', 'six', 'months', 'placed', 'five', 'six', 'orders']",2
"['spend', 'most', 'time', 'work', 'suit', 'purchased', 'shirts', 'twice', 'cost', 'half', 'quality', 'customer', 'service', 'impeccable', 'ask', 'tom']","['place', 'amazing']",2
